0,1,2,3
0.8455383114385522,3.814728200387606e-06,0.0345518887751748,0.11990598505807298
5.832359456380468e-06,0.8096678680589239,0.15777312294067344,0.032553176640946306
0.028995998345946922,0.03814134663689417,0.7810747322474781,0.1517879227696806
0.08009910423348499,0.010292562777053687,0.12046424255532777,0.7891440904341337
