"ID","class","prob1","prob2","prob3","prob4"
27541,2,0.000185527276837378,0.71619819306047,0.108543765231884,0.175072514430809
27551,1,0.622995227531823,0.00932964593421115,1.95706506555315e-05,0.36765555588331
27561,2,0.183522001309764,0.562538977818813,2.97947260935022e-05,0.25390922614533
27571,4,0.0354045249143965,0.0013519866203797,3.26322120384094e-07,0.963243162143103
27581,1,0.983594309612771,0.00124303099787056,2.9382051518256e-10,0.0151626590955376
27591,2,9.7098486284898e-06,0.611861257016942,0.352899823502215,0.0352292096322149
27601,2,0.00030481237134539,0.857843617606481,0.0233479054186486,0.118503664603525
27611,4,0.0823211991752773,0.094814350331497,1.34684338346999e-05,0.822850982059391
27621,4,0.0503996320853866,0.0154634376461182,1.09525966760786e-05,0.934125977671819
27631,2,0.000619577190577266,0.944245208588494,0.00787863156055032,0.0472565826603785
27641,1,0.655120941690144,0.0571537716251634,1.24668606147606e-05,0.287712819824077
27651,3,3.63989649527131e-08,0.0301423243276128,0.969765104806302,9.25344671204855e-05
27661,2,3.757086460902e-05,0.497231895818107,0.283333728079943,0.219396805237341
27671,1,0.88445698016815,0.0104783758345348,1.69104572934336e-08,0.105064627086858
27681,3,3.85944364952443e-09,0.0427811637883465,0.956924203990986,0.000294628361223642
27691,4,0.0141255071188609,0.00178592762639065,1.88436954070361e-06,0.984086680885208
27701,2,0.00464661080704243,0.520051153906947,0.00237545414676774,0.472926781139243
27711,1,0.858230149963227,0.0125550413694286,1.14241274759381e-07,0.129214694426069
27721,2,0.00399116655939683,0.585676002760489,0.00239831786635476,0.40793451281376
27731,1,0.999090098516923,1.74713794283305e-05,1.10038194394158e-13,0.000892430103538154
27741,3,8.38345346879937e-09,0.196914379017135,0.80298108340116,0.000104529198251683
27751,1,0.992294862784874,3.54753008215363e-05,1.98484278417082e-12,0.00766966191231933
27761,4,0.0013348626599334,0.22192710698144,0.00482497392954527,0.771913056429081
27771,4,0.000111793430189815,0.0840900862905258,0.0453695325082495,0.870428587771035
27781,4,0.240739123699671,0.0395178228245705,1.27706719355365e-06,0.719741776408565
27791,2,0.00582469411633558,0.826068905377082,0.000975508329337036,0.167130892177245
27801,4,0.000246817903219921,0.279995603778313,0.244554644142572,0.475202934175895
27811,1,0.98806195276392,0.000677031446037093,8.11700890132394e-11,0.0112610157088733
27821,4,0.00667750649487106,0.00364503770962663,7.67945722445934e-06,0.989669776338278
27831,3,1.71285154571509e-08,0.0403493846077782,0.958624846240903,0.00102575202280357
27841,2,0.0879864529759212,0.774106041813954,6.45027962846201e-05,0.13784300241384
27851,4,0.137456077278944,0.367611275188099,0.000731762595565755,0.494200884937391
27861,1,0.947398563587135,0.000283017184702257,5.5864636053105e-10,0.0523184186695161
27871,3,1.58033544415394e-07,0.0670675640773373,0.925629074906418,0.00730320298270007
27881,3,2.43448906638787e-08,0.128740599658733,0.869902240876193,0.00135713512018353
27891,4,0.0589233633406192,0.0128191188997665,7.39323621080421e-06,0.928250124523404
27901,1,0.469161652337542,0.213617962590341,4.20864929428442e-05,0.317178298579174
27911,1,0.945294116757545,0.00129843451688413,5.49554480031485e-10,0.0534074481760158
27921,2,0.00103713830080369,0.746388463512409,0.12759675794949,0.124977640237298
27931,1,0.561703589726278,0.398980867660576,2.28907939835495e-06,0.0393132535337472
27941,3,2.26863064911623e-16,2.87315065549298e-06,0.999996914660738,2.12188605861342e-07
27951,1,0.59026297069806,0.330663398330976,6.51766232948302e-06,0.0790671133086345
27961,4,0.066849037441018,0.333549069398765,7.72731692921792e-05,0.599524619990925
27971,4,0.0157474290506708,0.476154740905917,0.0010417478856628,0.507056082157749
27981,2,0.00363607736865956,0.892446275401007,0.0192601549453926,0.0846574922849404
27991,4,0.166131701209397,0.0822277121636578,0.00267769898539646,0.748962887641549
28001,4,0.0122470710349256,0.10271160690272,0.000150194655068589,0.884891127407286
28011,3,7.88204834816121e-07,0.189839299330161,0.798264805219881,0.0118951072451233
28021,3,2.7890021335006e-13,0.000722401816072219,0.999276771876419,8.26307229831664e-07
28031,2,0.141579711034212,0.663091345801065,0.00027666059226309,0.19505228257246
28041,2,0.0150203532094215,0.680306370216606,0.00464050432205967,0.300032772251912
28051,4,0.000938465665825239,0.215508410744632,0.00762313587516068,0.775929987714382
28061,1,0.981574739036333,0.0104086389772138,1.58165237020963e-09,0.00801662040480051
28071,4,0.000468724402003767,0.341763814401709,0.0359125313696589,0.621854929826628
28081,4,0.235153948715172,0.00186885647500792,1.15078931419882e-07,0.762977079730888
28091,3,4.08763427339981e-15,6.91349168701188e-06,0.99999277530852,3.11199788546472e-07
28101,4,0.228929090402137,0.291006373942989,1.25769668627504e-05,0.480051958688011
28111,3,6.06916509049529e-06,0.268450332074433,0.56384604803115,0.167697550729327
28121,4,0.0386313245125967,0.00221276260338549,4.69997531523155e-07,0.959155442886486
28131,4,0.22674094136147,0.105509123079138,0.00222058917211315,0.665529346387279
28141,3,7.27127511642676e-08,0.299415365476305,0.700485948206511,9.86136044327212e-05
28151,3,6.38438241338435e-11,0.00297551020307011,0.996943879132327,8.06106007589726e-05
28161,2,0.000135118296127532,0.985802081963483,0.00675262941222212,0.00731017032816729
28171,2,9.83976483655608e-06,0.497785140904458,0.397373118426147,0.104831900904558
28181,4,0.00279993162457084,0.10182565702746,0.0129210853518578,0.882453325996112
28191,1,0.560158948801284,0.153786813939446,1.64102561070925e-06,0.28605259623366
28201,2,0.00601405666722084,0.969646307384484,0.000418619294875309,0.0239210166534195
28211,2,0.0116174566042305,0.923290063502659,0.000224288922487048,0.0648681909706237
28221,2,0.00735150055831697,0.702856794344726,0.00873378935655021,0.281057915740406
28231,1,0.753829501146887,0.0129079755988335,1.54311338002987e-06,0.233260980140899
28241,2,0.0539365644557312,0.747904976393516,0.000176985455708423,0.197981473695045
28251,2,0.0015060240818664,0.687252308875055,0.0110755728951131,0.300166094147966
28261,2,0.123226072866687,0.782364590776669,2.29715059535337e-05,0.0943863648506905
28271,2,0.20558922256325,0.535610083679318,2.09664225627418e-05,0.258779727334869
28281,1,0.997630366422502,5.21934499316217e-05,6.29269263958799e-13,0.00231744012693674
28291,2,0.00937935642427417,0.96084501247347,0.000271923647906381,0.0295037074543494
28301,2,0.000303065745321202,0.73577227776905,0.0244935524556857,0.239431104029943
28311,2,4.62236022726438e-05,0.989682412808872,0.00619339004469163,0.0040779735441635
28321,2,0.0626811526356972,0.808364366080147,6.97886016730774e-05,0.128884692682483
28331,3,1.51733531865495e-07,0.242263852884785,0.754540592601295,0.0031954027803875
28341,4,0.359486968070479,0.26516571771605,4.90656812817525e-06,0.375342407645343
28351,4,0.010271253212452,0.101760617122491,0.000510068958929211,0.887458060706128
28361,4,0.00914901934728262,0.269193005744372,0.00689932915581209,0.714758645752534
28381,3,2.036781421595e-05,0.3363244028906,0.624002579812928,0.0396526494822556
28391,4,0.0414464586275764,0.00279936051241556,9.05249580688507e-07,0.955753275610427
28401,2,0.00934297504011507,0.976237646118666,0.000134531376084942,0.0142848474651335
28411,1,0.752576227229081,0.0036402589970381,7.95596792172535e-08,0.243783434214202
28421,4,0.051023429922376,0.114017577734624,3.091176648687e-05,0.834928080576513
28431,2,1.7193329317372e-08,0.626031072755927,0.373892301893929,7.66081568152391e-05
28441,1,0.817859676380038,0.0415315009084511,7.32895121777213e-08,0.140608749421998
28451,2,0.0344008661741,0.806366553433412,0.000212706987393397,0.159019873405095
28461,4,2.26440131032515e-05,0.217153448908853,0.251773454222952,0.531050452855092
28471,1,0.917608239801339,0.00174797572554411,3.0493967679716e-09,0.0806437814237206
28481,3,3.82331577340822e-15,5.87995917576611e-06,0.999992182123116,1.93791770427968e-06
28491,2,8.85461483906741e-05,0.493116418310205,0.428132377866287,0.0786626576751169
28501,1,0.991990674907899,0.0065689180173004,1.36051528876912e-10,0.0014404069387493
28511,1,0.845655444457203,0.0320913781740976,1.01208892203484e-07,0.122253076159808
28521,4,0.103841459979037,0.0286968277605419,5.13863026564902e-06,0.867456573630156
28531,1,0.928539523257189,0.0119725671511804,1.17594778021779e-08,0.0594878978321526
28541,1,0.996062415329191,0.00012066180963141,4.85042162985522e-12,0.00381692285632778
28551,4,0.00120392990849719,0.251933070287258,0.00517268887035693,0.741690310933888
28561,4,0.00446225065105995,0.110339118767953,0.000482022069686828,0.8847166085113
28571,2,0.00263094490627506,0.860832343475562,0.00388809924626311,0.132648612371899
28581,4,0.163354787925787,0.00764145439385861,3.55146555550918e-07,0.829003402533798
28591,3,9.1653094211362e-12,0.000480387008942943,0.999368534401418,0.000151078580474019
28601,2,0.0134622890109223,0.880768012704547,0.0013708441253284,0.104398854159202
28611,4,0.00491697638165672,0.41934203411907,0.0172423575097572,0.558498631989516
28621,2,0.089077697807412,0.808407525877552,6.27071052893143e-05,0.102452069209746
28631,3,1.48296979444392e-16,7.81594545669454e-07,0.999998509634885,7.08770569187683e-07
28641,4,0.000563490105739036,0.372911022965656,0.0525737536468229,0.573951733281782
