var,label,dtype,n_unique,n_missing
YACT3B03w7,,float64,6,1960
YACT3B04w7,,float64,6,1960
YACT3B05w7,,float64,6,1960
YACT3B06w7,,float64,6,1960
YACT3B07w7,,float64,6,1960
YACT3B08w7,,float64,6,1960
YACT3B09w7,,float64,6,1960
YEDU3A01w7,,float64,3,2550
YEDU3A02w7,,float64,3,2550
YEDU3A03w7,,float64,3,2550
YEDU3A04w7,,float64,3,2550
YEDU3A05w7,,float64,4,2550
YEDU3A06w7,,float64,3,2550
YEDU3A07w7,,float64,3,2550
YEDU3A08w7,,float64,3,2550
YEDU3A09w7,,float64,3,2550
YEDU3A10w7,,float64,3,2550
YEDU3A11w7,,float64,3,2550
YEDU3A12w7,,float64,3,2550
YEDU3A13w7,,float64,3,2550
YEDU3A14w7,,float64,3,2550
YINT1A00w7,,float64,6,983
YINT1B00w7,,float64,6,983
YPSY1A01w7,,float64,4,517
YPSY1A02w7,,float64,4,517
YPSY1A03w7,,float64,4,517
YPSY1A04w7,,float64,4,517
YPSY1A05w7,,float64,4,517
YPSY2A01w7,,float64,4,517
YPSY2A02w7,,float64,4,517
YPSY2A03w7,,float64,4,517
YPSY2A04w7,,float64,4,517
YPSY3A01w7,,float64,4,517
YPSY3A02w7,,float64,4,517
YPSY3A03w7,,float64,4,517
YPSY3A04w7,,float64,4,517
YPSY3A05w7,,float64,4,517
YPSY3A06w7,,float64,4,517
YPSY3A07w7,,float64,4,517
YPSY3A08w7,,float64,4,517
YPSY3A09w7,,float64,4,517
YPSY3A10w7,,float64,4,517
YPSY4A01w7,,float64,4,517
YPSY4A02w7,,float64,4,517
YPSY4A03w7,,float64,4,517
YPSY4A04w7,,float64,4,517
YPSY4A05w7,,float64,4,517
YPSY4A06w7,,float64,4,517
YPSY4A07w7,,float64,4,517
YPSY4B01w7,,float64,4,517
YPSY4B02w7,,float64,4,517
YPSY4B03w7,,float64,4,517
YPSY4B04w7,,float64,4,517
YPSY4B05w7,,float64,4,517
YPSY4B06w7,,float64,4,517
YPSY4C01w7,,float64,4,517
YPSY4C02w7,,float64,4,517
YPSY4C03w7,,float64,4,517
YPSY4C04w7,,float64,4,517
YPSY4C05w7,,float64,4,517
YPSY4C06w7,,float64,4,517
YPSY4C07w7,,float64,4,517
YPSY4C08w7,,float64,4,517
YPSY4D01w7,,float64,4,517
YPSY4D02w7,,float64,4,517
YPSY4D03w7,,float64,4,517
YPSY4D04w7,,float64,4,517
YPSY4D05w7,,float64,4,517
YPSY4E01w7,,float64,4,517
YPSY4E02w7,,float64,4,517
YPSY4E03w7,,float64,4,517
YPSY4E04w7,,float64,4,517
YPSY4E05w7,,float64,4,517
YPSY4E06w7,,float64,4,517
YPSY4E07w7,,float64,4,517
YPSY4E08w7,,float64,4,517
YPSY4E09w7,,float64,4,517
YPSY4E10w7,,float64,4,517
YPSY5A01w7,,float64,4,517
YPSY5A02w7,,float64,4,517
YPSY5A03w7,,float64,4,517
YPSY5A04w7,,float64,4,517
YPSY5A05w7,,float64,4,517
YPSY5A06w7,,float64,4,517
YPSY5A07w7,,float64,4,517
YPSY5A08w7,,float64,4,517
YPSY5A09w7,,float64,4,517
YPSY5A10w7,,float64,4,517
YPSY5A11w7,,float64,4,517
YPSY5A12w7,,float64,4,517
YPSY5A13w7,,float64,4,517
YPSY5A14w7,,float64,4,517
YPSY6A01w7,,float64,2,517
YPSY6A02w7,,float64,2,517
YPSY6A03w7,,float64,2,517
YPSY6A04w7,,float64,2,517
YPSY6A05w7,,float64,2,517
YPSY6A06w7,,float64,2,517
YPSY6A07w7,,float64,2,517
YPSY6A08w7,,float64,2,517
YPSY6A09w7,,float64,2,517
YPSY6A10w7,,float64,2,517
YPSY6A11w7,,float64,2,517
YPSY6A12w7,,float64,2,517
YPSY6A13w7,,float64,2,517
YPSY6A14w7,,float64,2,517
YPSY6A15w7,,float64,2,517
YPSY6A16w7,,float64,2,517
YPSY6A17w7,,float64,2,517
YPSY6A18w7,,float64,2,517
YPSY6A19w7,,float64,2,517
YPSY6A20w7,,float64,2,517
YPSY6A21w7,,float64,2,517
YPSY6A22w7,,float64,2,517
YPSY6A23w7,,float64,2,517
YPSY6A24w7,,float64,2,517
YPSY6A25w7,,float64,2,517
YPSY6A26w7,,float64,2,517
YPSY6A27w7,,float64,2,517
YPSY6A28w7,,float64,2,517
YPSY6A29w7,,float64,2,517
YPSY6A30w7,,float64,2,517
YPSY6Ascw7,,float64,20,517
YPSY7A01w7,,float64,4,517
YPSY7A02w7,,float64,4,517
YPSY7A03w7,,float64,4,517
YPSY7A04w7,,float64,4,517
YPSY7A05w7,,float64,4,517
YPSY7A06w7,,float64,4,517
YPSY7A07w7,,float64,4,517
YPSY7A08w7,,float64,4,517
YDLQ1A01w7,,float64,6,517
YDLQ1A02w7,,float64,6,517
YDLQ1A03w7,,float64,5,517
YDLQ1A04w7,,float64,5,517
YDLQ1A05w7,,float64,5,517
YDLQ1A06w7,,float64,4,517
YDLQ1A07w7,,float64,3,517
YDLQ1A08w7,,float64,4,517
YDLQ1A09w7,,float64,4,517
YDLQ1A10w7,,float64,4,517
YDLQ1A11w7,,float64,5,517
YDLQ1A12w7,,float64,6,517
YDLQ1A13w7,,float64,5,517
YDLQ1A14w7,,float64,4,517
YDLQ1A15w7,,float64,6,517
YDLQ2A01w7,,float64,6,517
YDLQ2A02w7,,float64,5,517
YDLQ2A03w7,,float64,5,517
YDLQ2A04w7,,float64,4,517
YDLQ2A05w7,,float64,4,517
YDLQ2A06w7,,float64,4,517
YDLQ2A07w7,,float64,4,517
YDLQ2A08w7,,float64,4,517
YDLQ2A09w7,,float64,4,517
YDLQ2A10w7,,float64,3,517
YDLQ2A11w7,,float64,4,517
YDLQ2A12w7,,float64,4,517
YDLQ2A13w7,,float64,4,517
YDLQ2A14w7,,float64,5,517
YDLQ2A15w7,,float64,4,517
YPHY1A00w7,,float64,4,517
YPHY1B00w7,,float64,5,517
YPHY1C00w7,,float64,8,517
YPHY2A00w7,,float64,45,517
YPHY2B00w7,,float64,71,517
YPHY2C00w7,,float64,9,517
YEDU1A00w7,,float64,6,983
YEDU2A01w7,,float64,4,517
YEDU2A02w7,,float64,4,517
YEDU2A03w7,,float64,4,517
YEDU2A04w7,,float64,4,517
YEDU2A05w7,,float64,4,517
YEDU2A06w7,,float64,4,517
YEDU2A07w7,,float64,4,517
YEDU2A08w7,,float64,4,517
YEDU2A09w7,,float64,4,517
YEDU2A10w7,,float64,4,517
YEDU2A11w7,,float64,4,517
YEDU2A12w7,,float64,4,517
YEDU2A13w7,,float64,4,517
YFAM1A01w7,,float64,14,517
YFAM1A02w7,,float64,6,517
YFAM1A03w7,,float64,17,517
YFAM1A04w7,,float64,6,517
YFAM3A00w7,,float64,7,517
YFAM3B00w7,,float64,5,517
YFAM1B01w7,,float64,10,1643
YFAM1B02w7,,float64,6,1643
YFAM1B03w7,,float64,15,1643
YFAM1B04w7,,float64,6,1643
YFAM1C01w7,,float64,10,1581
YFAM1C02w7,,float64,6,1581
YFAM1C03w7,,float64,14,1581
YFAM1C04w7,,float64,6,1581
YFAM1D01w7,,float64,10,2195
YFAM1D02w7,,float64,6,2195
YFAM1D03w7,,float64,14,2195
YFAM1D04w7,,float64,6,2195
YFAM1E01w7,,float64,8,2532
YFAM1E02w7,,float64,6,2532
YFAM1E03w7,,float64,10,2532
YFAM1E04w7,,float64,6,2532
YFAM1F01w7,,float64,3,2582
YFAM1F02w7,,float64,3,2582
YFAM1F03w7,,float64,4,2582
YFAM1F04w7,,float64,2,2582
YFAM1G01w7,,float64,3,2587
YFAM1G02w7,,float64,1,2587
YFAM1G03w7,,float64,3,2587
YFAM1G04w7,,float64,1,2587
YFAM1H01w7,,float64,1,2589
YFAM1H02w7,,float64,1,2589
YFAM1H03w7,,float64,1,2589
YFAM1H04w7,,float64,1,2589
YFAM2A01w7,,float64,4,517
YFAM2A02w7,,float64,4,517
YFAM2A03w7,,float64,4,517
YFAM2A04w7,,float64,4,517
YFAM2B01w7,,float64,4,517
YFAM2B02w7,,float64,4,517
YFAM2B03w7,,float64,4,517
YFAM2B04w7,,float64,4,517
YFAM2C01w7,,float64,4,517
YFAM2C02w7,,float64,4,517
YFAM2C03w7,,float64,4,517
YFAM2C04w7,,float64,4,517
YFAM2D01w7,,float64,4,517
YFAM2D02w7,,float64,4,517
YFAM2D03w7,,float64,4,517
YFAM2D04w7,,float64,4,517
YFAM2E01w7,,float64,4,517
YFAM2E02w7,,float64,4,517
YFAM2E03w7,,float64,4,517
YFAM2E04w7,,float64,4,517
YFAM2F01w7,,float64,4,517
YFAM2F02w7,,float64,4,517
YFAM2F03w7,,float64,4,517
YFAM2F04w7,,float64,4,517
YFFA1A01w7,,float64,5,517
YFFA1A02w7,,float64,5,517
YMCQ1A01w7,,float64,2,517
YMCQ1A02w7,,float64,2,517
YMCQ1A03w7,,float64,2,517
YMCQ1A04w7,,float64,2,517
YMCQ1A05w7,,float64,2,517
YMCQ1A06w7,,float64,2,517
YRRS1A01w7,,float64,4,517
YRRS1A02w7,,float64,4,517
YRRS1A03w7,,float64,4,517
YRRS1A04w7,,float64,4,517
YRRS1A05w7,,float64,4,517
YRRS1A06w7,,float64,4,517
YRRS1A07w7,,float64,4,517
YRRS1A08w7,,float64,4,517
YRRS1A09w7,,float64,4,517
YRRS1A10w7,,float64,4,517
YRRS1A11w7,,float64,4,517
YRRS1A12w7,,float64,4,517
YRRS1A13w7,,float64,4,517
YRRS1A14w7,,float64,4,517
YRRS1A15w7,,float64,4,517
YRRS1A16w7,,float64,4,517
YRRS1A17w7,,float64,4,517
YRRS1A18w7,,float64,4,517
YALL1A01w7,,float64,3,1516
YALL1B01w7,,float64,2,557
YALL1B02w7,,float64,5,2096
YALL1B02_Tw7,,object,5,0
YALL1C01w7,,float64,2,557
YALL1C02w7,,float64,6,2106
YALL1C02_Tw7,,object,3,0
YALL1C03w7,,float64,4,2106
YALL1C04w7,,float64,5,557
YUNI1A01w7,,float64,18,1023
YUNI1A02w7,,float64,4,1023
YUNI1A03w7,,float64,2,1023
YUNI1A04w7,,float64,2,1023
YUNI1A05w7,,float64,18,1023
YUNI1B01w7,,float64,4,1023
YUNI1B02w7,,float64,4,1023
YUNI1B03w7,,float64,4,1023
YUNI1B04w7,,float64,4,1023
YUNI1B05w7,,float64,4,1023
YUNI1B06w7,,float64,4,1023
YUNI1B07w7,,float64,4,1023
YUNI1C01w7,,float64,5,1023
YUNI1C02w7,,float64,6,1023
YUNI1C02_Tw7,,object,1,0
YUNI1C03w7,,float64,4,1023
YJOB1A01w7,,float64,17,2310
YJOB1A02w7,,float64,4,2310
YJOB1A03w7,,float64,9,2310
YJOB1A04w7,,float64,5,2310
YJOB1A05w7,,float64,6,2310
YJOB1A06w7,,float64,7,2310
YJOB1A06_Tw7,,object,1,0
YJOB1A07w7,,float64,4,2310
YJOB1B01w7,,float64,4,2310
YJOB1B02w7,,float64,4,2310
YJOB1B03w7,,float64,4,2310
YJOB1B04w7,,float64,4,2310
YJOB1B05w7,,float64,4,2310
YJOB1B06w7,,float64,4,2310
YJOB1C01w7,,float64,4,2310
YJOB1C02w7,,float64,4,2499
YNON1A01w7,,float64,3,2215
YNON1A02w7,,float64,4,2256
YNON1A03w7,,float64,5,2549
YNON1A03_Tw7,,object,1,0
