var,label,dtype,n_unique,n_missing
YPSY5A12w3,,float64,4,206
YPSY5A13w3,,float64,4,206
YPSY5A14w3,,float64,4,206
YPSY6A01w3,,float64,2,206
YPSY6A02w3,,float64,2,206
YPSY6A03w3,,float64,2,206
YPSY6A04w3,,float64,2,206
YPSY6A05w3,,float64,2,206
YPSY6A06w3,,float64,2,206
YPSY6A07w3,,float64,2,206
YPSY6A08w3,,float64,2,206
YPSY6A09w3,,float64,2,206
YPSY6A10w3,,float64,2,206
YPSY6A11w3,,float64,2,206
YPSY6A12w3,,float64,2,206
YPSY6A13w3,,float64,2,206
YPSY6A14w3,,float64,2,206
YPSY6A15w3,,float64,2,206
YPSY6A16w3,,float64,2,206
YPSY6A17w3,,float64,2,206
YPSY6A18w3,,float64,2,206
YPSY6A19w3,,float64,2,206
YPSY6A20w3,,float64,2,206
YPSY6A21w3,,float64,2,206
YPSY6A22w3,,float64,2,206
YPSY6A23w3,,float64,2,206
YPSY6A24w3,,float64,2,206
YPSY6A25w3,,float64,2,206
YPSY6A26w3,,float64,2,206
YPSY6A27w3,,float64,2,206
YPSY6A28w3,,float64,2,206
YPSY6A29w3,,float64,2,206
YPSY6A30w3,,float64,2,206
YPSY6Ascw3,,float64,23,206
YPSY7A01w3,,float64,4,206
YPSY7A02w3,,float64,4,206
YPSY7A03w3,,float64,4,206
YPSY7A04w3,,float64,4,206
YPSY7A05w3,,float64,4,206
YPSY7A06w3,,float64,4,206
YPSY7A07w3,,float64,4,206
YPSY7A08w3,,float64,4,206
YDLQ1A01w3,,float64,6,206
YDLQ1A02w3,,float64,6,206
YDLQ1A03w3,,float64,6,206
YDLQ1A04w3,,float64,5,206
YDLQ1A05w3,,float64,6,206
YDLQ1A06w3,,float64,4,206
YDLQ1A07w3,,float64,4,206
YDLQ1A08w3,,float64,4,206
YDLQ1A09w3,,float64,6,206
YDLQ1A10w3,,float64,4,206
YDLQ1A11w3,,float64,3,206
YDLQ1A12w3,,float64,4,206
YDLQ1A13w3,,float64,5,206
YDLQ1A14w3,,float64,4,206
YDLQ1A15w3,,float64,6,206
YDLQ2A01w3,,float64,6,206
YDLQ2A02w3,,float64,5,206
YDLQ2A03w3,,float64,4,206
YDLQ2A04w3,,float64,5,206
YDLQ2A05w3,,float64,4,206
YDLQ2A06w3,,float64,3,206
YDLQ2A07w3,,float64,5,206
YDLQ2A08w3,,float64,4,206
YDLQ2A09w3,,float64,4,206
YDLQ2A10w3,,float64,4,206
YDLQ2A11w3,,float64,4,206
YDLQ2A12w3,,float64,4,206
YDLQ2A13w3,,float64,4,206
YDLQ2A14w3,,float64,5,206
YDLQ2A15w3,,float64,4,206
YPHY1A00w3,,float64,4,206
YPHY1B00w3,,float64,5,206
YPHY1C00w3,,float64,8,206
YPHY2A00w3,,float64,44,206
YPHY2B00w3,,float64,74,206
YPHY2C00w3,,float64,8,206
YMDA1A00w3,,float64,3,206
YMDA1B01w3,,float64,4,231
YMDA1B02w3,,float64,4,231
YMDA1B03w3,,float64,4,231
YMDA1B04w3,,float64,4,231
YMDA1B05w3,,float64,4,231
YMDA1B06w3,,float64,4,231
YMDA1B07w3,,float64,4,231
YMDA1B08w3,,float64,4,231
YMDA1B09w3,,float64,4,231
YMDA1B10w3,,float64,4,231
YMDA1B11w3,,float64,4,231
YMDA1B12w3,,float64,4,231
YMDA1B13w3,,float64,5,231
YMDA1B13_Tw3,,object,13,0
YMDA1C01w3,,float64,4,231
YMDA1C02w3,,float64,4,231
YMDA1C03w3,,float64,4,231
YMDA1C04w3,,float64,4,231
YMDA1C05w3,,float64,4,231
YMDA1C06w3,,float64,4,231
YMDA1C07w3,,float64,4,231
YMDA1C08w3,,float64,4,231
YMDA1C09w3,,float64,4,231
YMDA1C10w3,,float64,4,231
YMDA1C11w3,,float64,4,231
YMDA1C12w3,,float64,4,231
YMDA1C13w3,,float64,4,231
YMDA1C14w3,,float64,4,231
YMDA1C15w3,,float64,4,231
YACT1A01w3,,float64,4,206
YACT1A02w3,,float64,4,206
YACT1A03w3,,float64,4,206
YACT1A04w3,,float64,4,206
YACT1A05w3,,float64,4,206
YACT1A06w3,,float64,4,206
YACT1A07w3,,float64,4,206
YACT1A08w3,,float64,4,206
YACT1A09w3,,float64,4,206
YACT1B01w3,,float64,4,1375
YACT1B02w3,,float64,4,2136
YACT1B03w3,,float64,4,2077
YACT1B04w3,,float64,4,1685
YACT1B05w3,,float64,4,1668
YACT1B06w3,,float64,4,2453
YACT1B07w3,,float64,4,1932
YACT1B08w3,,float64,4,2104
YACT1B09w3,,float64,4,2296
YACT2A01w3,,float64,4,206
YACT2A02w3,,float64,4,206
YACT2B01w3,,float64,4,1508
YACT2B02w3,,float64,4,2361
YACT3A00w3,,float64,2,206
YACT3B01w3,,float64,6,1434
YACT3B02w3,,float64,6,1434
YACT3B03w3,,float64,6,1434
YACT3B04w3,,float64,6,1434
YACT3B05w3,,float64,6,1434
YACT3B06w3,,float64,6,1434
YACT3B07w3,,float64,6,1434
YACT3B08w3,,float64,6,1434
YACT3B09w3,,float64,6,1434
YEDU1A00w3,,float64,6,206
YEDU1A01w3,,float64,6,206
YEDU1A02w3,,float64,6,206
YEDU2A01w3,,float64,4,206
YEDU2A02w3,,float64,4,206
YEDU2A03w3,,float64,4,206
YEDU2A04w3,,float64,4,206
YEDU2A05w3,,float64,4,206
YEDU2A06w3,,float64,4,206
YEDU2A07w3,,float64,4,206
YEDU2A08w3,,float64,4,206
YEDU2A09w3,,float64,4,206
YEDU2A10w3,,float64,4,206
YEDU2A11w3,,float64,4,206
YEDU2A12w3,,float64,4,206
YEDU2A13w3,,float64,4,206
YEDU3A01w3,,float64,4,206
YEDU3A02w3,,float64,4,206
YEDU3A03w3,,float64,4,206
YEDU3A04w3,,float64,4,206
YEDU3A05w3,,float64,4,206
YEDU3A06w3,,float64,4,206
YEDU3A07w3,,float64,4,206
YEDU3A08w3,,float64,4,206
YEDU3A09w3,,float64,4,206
YEDU3A10w3,,float64,4,206
YEDU3A11w3,,float64,4,206
YEDU3A12w3,,float64,4,206
YEDU3A13w3,,float64,4,206
YEDU3A14w3,,float64,4,206
YFAM1A01w3,,float64,24,206
YFAM1A02w3,,float64,6,206
YFAM1A03w3,,float64,23,206
YFAM1A04w3,,float64,6,206
YFAM3A00w3,,float64,7,206
YFAM3B00w3,,float64,5,206
YFAM1B01w3,,float64,21,1531
YFAM1B02w3,,float64,6,1531
YFAM1B03w3,,float64,23,1531
YFAM1B04w3,,float64,6,1531
YFAM1C01w3,,float64,22,1441
YFAM1C02w3,,float64,6,1441
YFAM1C03w3,,float64,23,1441
YFAM1C04w3,,float64,6,1441
YFAM1D01w3,,float64,22,2161
YFAM1D02w3,,float64,6,2161
YFAM1D03w3,,float64,22,2161
YFAM1D04w3,,float64,6,2161
YFAM1E01w3,,float64,13,2525
YFAM1E02w3,,float64,4,2525
YFAM1E03w3,,float64,17,2525
YFAM1E04w3,,float64,6,2525
YFAM1F01w3,,float64,8,2581
YFAM1F02w3,,float64,2,2581
YFAM1F03w3,,float64,6,2581
YFAM1F04w3,,float64,2,2581
YFAM1G01w3,,float64,3,2587
YFAM1G02w3,,float64,2,2587
YFAM1G03w3,,float64,3,2587
YFAM1G04w3,,float64,2,2587
YFAM1H01w3,,float64,1,2589
YFAM1H02w3,,float64,1,2589
YFAM1H03w3,,float64,1,2589
YFAM1H04w3,,float64,1,2589
YFAM2A01w3,,float64,4,206
YFAM2A02w3,,float64,4,206
YFAM2A03w3,,float64,4,206
YFAM2A04w3,,float64,4,206
YFAM2B01w3,,float64,4,206
YFAM2B02w3,,float64,4,206
YFAM2B03w3,,float64,4,206
YFAM2B04w3,,float64,4,206
YFAM2C01w3,,float64,4,206
YFAM2C02w3,,float64,4,206
YFAM2C03w3,,float64,4,206
YFAM2C04w3,,float64,4,206
YFAM2D01w3,,float64,4,206
YFAM2D02w3,,float64,4,206
YFAM2D03w3,,float64,4,206
YFAM2D04w3,,float64,4,206
YFAM2E01w3,,float64,4,206
YFAM2E02w3,,float64,4,206
YFAM2E03w3,,float64,4,206
YFAM2E04w3,,float64,4,206
YFAM2F01w3,,float64,4,206
YFAM2F02w3,,float64,4,206
YFAM2F03w3,,float64,4,206
YFAM2F04w3,,float64,4,206
YDIS1A01w3,,float64,4,206
YDIS1A02w3,,float64,4,206
YDIS1A03w3,,float64,4,206
YDIS1A04w3,,float64,4,206
YDIS1A05w3,,float64,4,206
YDIS1A06w3,,float64,4,206
YDIS1A07w3,,float64,4,206
YDIS1A08w3,,float64,4,206
YDIS1A09w3,,float64,4,206
YDIS1A10w3,,float64,4,206
YDIS1A11w3,,float64,4,206
YDIS1A12w3,,float64,4,206
YDIS1B01w3,,float64,4,206
YDIS1B02w3,,float64,4,206
YDIS1B03w3,,float64,4,206
YDIS1B04w3,,float64,4,206
YDIS1B05w3,,float64,4,206
YDIS1B06w3,,float64,4,206
YDIS1B07w3,,float64,4,206
YDIS1B08w3,,float64,4,206
YDIS1B09w3,,float64,4,206
YDIS1B10w3,,float64,4,206
YDIS1B11w3,,float64,4,206
YDIS1B12w3,,float64,4,206
YDIS2A00w3,,float64,4,206
YDIS2B00w3,,float64,4,206
YDIS3A01w3,,float64,4,206
YDIS3A02w3,,float64,4,206
YDIS3A03w3,,float64,4,206
YDIS3A04w3,,float64,4,206
YDIS3A05w3,,float64,4,206
YDIS3A06w3,,float64,4,206
YDIS3A07w3,,float64,4,206
YDIS3A08w3,,float64,4,206
YDIS3A09w3,,float64,4,206
YDIS3A10w3,,float64,4,206
YDIS3A11w3,,float64,4,206
YDIS3A12w3,,float64,4,206
