var,label,dtype,n_unique,n_missing
YPSY4E09w5,,float64,4,338
YPSY4E10w5,,float64,4,338
YPSY5A01w5,,float64,4,338
YPSY5A02w5,,float64,4,338
YPSY5A03w5,,float64,4,338
YPSY5A04w5,,float64,4,338
YPSY5A05w5,,float64,4,338
YPSY5A06w5,,float64,4,338
YPSY5A07w5,,float64,4,338
YPSY5A08w5,,float64,4,338
YPSY5A09w5,,float64,4,338
YPSY5A10w5,,float64,4,338
YPSY5A11w5,,float64,4,338
YPSY5A12w5,,float64,4,338
YPSY5A13w5,,float64,4,338
YPSY5A14w5,,float64,4,338
YPSY6A01w5,,float64,2,338
YPSY6A02w5,,float64,2,338
YPSY6A03w5,,float64,2,338
YPSY6A04w5,,float64,2,338
YPSY6A05w5,,float64,2,338
YPSY6A06w5,,float64,2,338
YPSY6A07w5,,float64,2,338
YPSY6A08w5,,float64,2,338
YPSY6A09w5,,float64,2,338
YPSY6A10w5,,float64,2,338
YPSY6A11w5,,float64,2,338
YPSY6A12w5,,float64,2,338
YPSY6A13w5,,float64,2,338
YPSY6A14w5,,float64,2,338
YPSY6A15w5,,float64,2,338
YPSY6A16w5,,float64,2,338
YPSY6A17w5,,float64,2,338
YPSY6A18w5,,float64,2,338
YPSY6A19w5,,float64,2,338
YPSY6A20w5,,float64,2,338
YPSY6A21w5,,float64,2,338
YPSY6A22w5,,float64,2,338
YPSY6A23w5,,float64,2,338
YPSY6A24w5,,float64,2,338
YPSY6A25w5,,float64,2,338
YPSY6A26w5,,float64,2,338
YPSY6A27w5,,float64,2,338
YPSY6A28w5,,float64,2,338
YPSY6A29w5,,float64,2,338
YPSY6A30w5,,float64,2,338
YPSY6Ascw5,,float64,23,338
YPSY7A01w5,,float64,4,338
YPSY7A02w5,,float64,4,338
YPSY7A03w5,,float64,4,338
YPSY7A04w5,,float64,4,338
YPSY7A05w5,,float64,4,338
YPSY7A06w5,,float64,4,338
YPSY7A07w5,,float64,4,338
YPSY7A08w5,,float64,4,338
YDLQ1A01w5,,float64,6,338
YDLQ1A02w5,,float64,6,338
YDLQ1A03w5,,float64,6,338
YDLQ1A04w5,,float64,4,338
YDLQ1A05w5,,float64,6,338
YDLQ1A06w5,,float64,2,338
YDLQ1A07w5,,float64,2,338
YDLQ1A08w5,,float64,2,338
YDLQ1A09w5,,float64,4,338
YDLQ1A10w5,,float64,2,338
YDLQ1A11w5,,float64,2,338
YDLQ1A12w5,,float64,5,338
YDLQ1A13w5,,float64,3,338
YDLQ1A14w5,,float64,4,338
YDLQ1A15w5,,float64,6,338
YDLQ2A01w5,,float64,6,338
YDLQ2A02w5,,float64,5,338
YDLQ2A03w5,,float64,4,338
YDLQ2A04w5,,float64,4,338
YDLQ2A05w5,,float64,2,338
YDLQ2A06w5,,float64,2,338
YDLQ2A07w5,,float64,2,338
YDLQ2A08w5,,float64,3,338
YDLQ2A09w5,,float64,3,338
YDLQ2A10w5,,float64,3,338
YDLQ2A11w5,,float64,4,338
YDLQ2A12w5,,float64,2,338
YDLQ2A13w5,,float64,3,338
YDLQ2A14w5,,float64,3,338
YDLQ2A15w5,,float64,5,338
YPHY1A00w5,,float64,4,338
YPHY1B00w5,,float64,5,338
YPHY1C00w5,,float64,8,338
YPHY2A00w5,,float64,45,338
YPHY2B00w5,,float64,70,338
YPHY2C00w5,,float64,9,338
YMDA1A00w5,,float64,3,338
YMDA1B01w5,,float64,4,354
YMDA1B02w5,,float64,4,354
YMDA1B03w5,,float64,4,354
YMDA1B04w5,,float64,4,354
YMDA1B05w5,,float64,4,354
YMDA1B06w5,,float64,4,354
YMDA1B07w5,,float64,4,354
YMDA1B08w5,,float64,4,354
YMDA1B09w5,,float64,4,354
YMDA1B10w5,,float64,4,354
YMDA1B11w5,,float64,4,354
YMDA1B12w5,,float64,4,354
YMDA1B13w5,,float64,3,354
YMDA1B13_Tw5,,object,6,0
YMDA1C01w5,,float64,4,354
YMDA1C02w5,,float64,4,354
YMDA1C03w5,,float64,4,354
YMDA1C04w5,,float64,4,354
YMDA1C05w5,,float64,4,354
YMDA1C06w5,,float64,4,354
YMDA1C07w5,,float64,4,354
YMDA1C08w5,,float64,4,354
YMDA1C09w5,,float64,4,354
YMDA1C10w5,,float64,4,354
YMDA1C11w5,,float64,4,354
YMDA1C12w5,,float64,4,354
YMDA1C13w5,,float64,4,354
YMDA1C14w5,,float64,4,354
YMDA1C15w5,,float64,4,354
YACT1A01w5,,float64,4,338
YACT1A02w5,,float64,4,338
YACT1A03w5,,float64,4,338
YACT1A04w5,,float64,4,338
YACT1A05w5,,float64,4,338
YACT1A06w5,,float64,4,338
YACT1A07w5,,float64,4,338
YACT1A08w5,,float64,4,338
YACT1A09w5,,float64,4,338
YACT1B01w5,,float64,4,1492
YACT1B02w5,,float64,4,2203
YACT1B03w5,,float64,4,2224
YACT1B04w5,,float64,4,2127
YACT1B05w5,,float64,4,1839
YACT1B06w5,,float64,4,2515
YACT1B07w5,,float64,4,2114
YACT1B08w5,,float64,4,2208
YACT1B09w5,,float64,4,2363
YACT2A01w5,,float64,4,338
YACT2A02w5,,float64,4,338
YACT2B01w5,,float64,4,1720
YACT2B02w5,,float64,4,2460
YACT3A00w5,,float64,2,338
YACT3B01w5,,float64,5,1677
YACT3B02w5,,float64,6,1677
YACT3B03w5,,float64,6,1677
YACT3B04w5,,float64,6,1677
YACT3B05w5,,float64,4,1677
YACT3B06w5,,float64,6,1677
YACT3B07w5,,float64,6,1677
YACT3B08w5,,float64,6,1677
YACT3B09w5,,float64,6,1677
YEDU1A00w5,,float64,6,338
YEDU2A01w5,,float64,4,338
YEDU2A02w5,,float64,4,338
YEDU2A03w5,,float64,4,338
YEDU2A04w5,,float64,4,338
YEDU2A05w5,,float64,4,338
YEDU2A06w5,,float64,4,338
YEDU2A07w5,,float64,4,338
YEDU2A08w5,,float64,4,338
YEDU2A09w5,,float64,4,338
YEDU2A10w5,,float64,4,338
YEDU2A11w5,,float64,4,338
YEDU2A12w5,,float64,4,338
YEDU2A13w5,,float64,4,338
YEDU3A01w5,,float64,4,338
YEDU3A02w5,,float64,4,338
YEDU3A03w5,,float64,4,338
YEDU3A04w5,,float64,4,338
YEDU3A05w5,,float64,4,338
YEDU3A06w5,,float64,4,338
YEDU3A07w5,,float64,4,338
YEDU3A08w5,,float64,4,338
YEDU3A09w5,,float64,4,338
YEDU3A10w5,,float64,4,338
YEDU3A11w5,,float64,4,338
YEDU3A12w5,,float64,4,338
YEDU3A13w5,,float64,4,338
YEDU3A14w5,,float64,4,338
YFAM1A01w5,,float64,18,338
YFAM1A02w5,,float64,6,338
YFAM1A03w5,,float64,23,338
YFAM1A04w5,,float64,6,338
YFAM3A00w5,,float64,7,338
YFAM3B00w5,,float64,5,338
YFAM1B01w5,,float64,11,1573
YFAM1B02w5,,float64,6,1573
YFAM1B03w5,,float64,19,1573
YFAM1B04w5,,float64,6,1573
YFAM1C01w5,,float64,14,1502
YFAM1C02w5,,float64,6,1502
YFAM1C03w5,,float64,21,1502
YFAM1C04w5,,float64,6,1502
YFAM1D01w5,,float64,12,2170
YFAM1D02w5,,float64,6,2170
YFAM1D03w5,,float64,18,2170
YFAM1D04w5,,float64,6,2170
YFAM1E01w5,,float64,8,2529
YFAM1E02w5,,float64,5,2529
YFAM1E03w5,,float64,11,2529
YFAM1E04w5,,float64,6,2529
YFAM1F01w5,,float64,3,2583
YFAM1F02w5,,float64,2,2583
YFAM1F03w5,,float64,5,2583
YFAM1F04w5,,float64,2,2583
YFAM1G01w5,,float64,2,2587
YFAM1G02w5,,float64,1,2587
YFAM1G03w5,,float64,2,2587
YFAM1G04w5,,float64,2,2587
YFAM1H01w5,,float64,1,2589
YFAM1H02w5,,float64,1,2589
YFAM1H03w5,,float64,1,2589
YFAM1H04w5,,float64,1,2589
YFAM1I01w5,,float64,0,2590
YFAM1I02w5,,float64,0,2590
YFAM1I03w5,,float64,0,2590
YFAM1I04w5,,float64,0,2590
YFAM2A01w5,,float64,4,338
YFAM2A02w5,,float64,4,338
YFAM2A03w5,,float64,4,338
YFAM2A04w5,,float64,4,338
YFAM2B01w5,,float64,4,338
YFAM2B02w5,,float64,4,338
YFAM2B03w5,,float64,4,338
YFAM2B04w5,,float64,4,338
YFAM2C01w5,,float64,4,338
YFAM2C02w5,,float64,4,338
YFAM2C03w5,,float64,4,338
YFAM2C04w5,,float64,4,338
YFAM2D01w5,,float64,4,338
YFAM2D02w5,,float64,4,338
YFAM2D03w5,,float64,4,338
YFAM2D04w5,,float64,4,338
YFAM2E01w5,,float64,4,338
YFAM2E02w5,,float64,4,338
YFAM2E03w5,,float64,4,338
YFAM2E04w5,,float64,4,338
YFAM2F01w5,,float64,4,338
YFAM2F02w5,,float64,4,338
YFAM2F03w5,,float64,4,338
YFAM2F04w5,,float64,4,338
YFUR4A00w5,,float64,6,1040
YFUR4B01w5,,float64,4,338
YFUR4B02w5,,float64,4,338
YFUR4B03w5,,float64,4,338
YFUR4B04w5,,float64,4,338
YFUR4B05w5,,float64,4,338
YFUR4B06w5,,float64,4,338
YFUR4B07w5,,float64,4,338
YFUR4B08w5,,float64,4,338
YFUR4B09w5,,float64,4,338
YFUR4B10w5,,float64,4,338
YFUR4B11w5,,float64,4,338
YFUR4B12w5,,float64,4,338
YFUR4C01w5,,float64,6,338
YFUR4C02w5,,float64,6,338
YFUR4C03w5,,float64,6,338
YFUR4C04w5,,float64,6,338
YFUR4C05w5,,float64,6,338
YFUR4C06w5,,float64,6,338
YFUR4C07w5,,float64,6,338
YFUR4C08w5,,float64,6,338
YFUR4C09w5,,float64,6,338
YFUR4C10w5,,float64,6,338
YFUR4C11w5,,float64,6,338
YFUR4C12w5,,float64,6,338
YFUR4C13w5,,float64,6,338
YFUR4C14w5,,float64,6,338
YFUR4C15w5,,float64,6,338
YFUR4C16w5,,float64,6,338
YFUR4D00w5,,float64,2,338
YFUR4E00w5,,float64,5,2355
