0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,한국아동·청소년패널조사 2018 중등용 변수 레이아웃,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,! 시트명 변경 시 하이퍼링크가 작동하지 않음,,,,,,,,,,,,,
,대영역,중영역,소영역,조사항목,하위요인,변수설명,변수명,변수유무,,,,,,
,,,,,,,,w1,w2,w3,w4,w5,w6,w7
,-,-,-,-,-,ID (종단자료 연계를 위한 고유 ID),ID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,가구 ID,HID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,개인 ID,PID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,학교코드,SCLID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,온라인 조사 여부,YONLINE,,,Y,,,,
,-,-,-,-,-,횡단면_원 가중치,WEIGHTA1,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,횡단면_표준화 가중치,WEIGHTA2,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,종단면_원 가중치,WEIGHTB1,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,종단면_표준화 가중치,WEIGHTB2,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 원패널과의 관계,SIBLING,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 원패널과의 관계_기타,SIBLING_T,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 형제자매 학년,SGRADE,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,조사 참여 여부_청소년,SURVEY1,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,조사 참여 여부_보호자,SURVEY2,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,코호트 구분,COHORT,Y,Y,Y,Y,Y,Y,Y
,[개인발달],[사회/정서/역량발달],[정서문제],[사회적 위축],-,부끄럼을 많이 탄다,YPSY4D02,문17-23,문17-23,문17-23,문18-23,문18-23,문18-23,문18-23
,[개인발달],[사회/정서/역량발달],[정서문제],[사회적 위축],-,다른 사람들에게 내 의견을 분명하게 말하기 어렵다,YPSY4D03,문17-24,문17-24,문17-24,문18-24,문18-24,문18-24,문18-24
,[개인발달],[사회/정서/역량발달],[정서문제],[사회적 위축],-,수줍어한다,YPSY4D04,문17-25,문17-25,문17-25,문18-25,문18-25,문18-25,문18-25
,[개인발달],[사회/정서/역량발달],[정서문제],[사회적 위축],-,사람들 앞에 나서기를 싫어한다,YPSY4D05,문17-26,문17-26,문17-26,문18-26,문18-26,문18-26,문18-26
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,기운이 별로 없다,YPSY4E01,문17-27,문17-27,문17-27,문18-27,문18-27,문18-27,문18-27
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,불행하다고 생각하거나 슬퍼하고 우울해한다,YPSY4E02,문17-28,문17-28,문17-28,문18-28,문18-28,문18-28,문18-28
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,걱정이 많다,YPSY4E03,문17-29,문17-29,문17-29,문18-29,문18-29,문18-29,문18-29
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,죽고 싶은 생각이 든다,YPSY4E04,문17-30,문17-30,문17-30,문18-30,문18-30,문18-30,문18-30
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,울기를 잘한다,YPSY4E05,문17-31,문17-31,문17-31,문18-31,문18-31,문18-31,문18-31
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,어떤 일이 잘못 되었을 때 나 때문이라는 생각을 자주 한다,YPSY4E06,문17-32,문17-32,문17-32,문18-32,문18-32,문18-32,문18-32
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,외롭다,YPSY4E07,문17-33,문17-33,문17-33,문18-33,문18-33,문18-33,문18-33
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,모든 일에 관심과 흥미가 없다,YPSY4E08,문17-34,문17-34,문17-34,문18-34,문18-34,문18-34,문18-34
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,장래가 희망적이지 않은 것 같다,YPSY4E09,문17-35,문17-35,문17-35,문18-35,문18-35,문18-35,문18-35
,[개인발달],[사회/정서/역량발달],[정서문제],[우울],-,모든 일이 힘들다,YPSY4E10,문17-36,문17-36,문17-36,문18-36,문18-36,문18-36,문18-36
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],"그룹활동을 할 때, 친구의 장점이나 능력을 적극적으로 알려준다",YPSY5A01,문18-1,문18-1,문18-1,문19-1,문19-1,문19-1,문19-1
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],"그룹활동을 할 때, 친구가 어려워하면 기꺼이 돕는다",YPSY5A02,문18-2,문18-2,문18-2,문19-2,문19-2,문19-2,문19-2
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],"그룹활동을 할 때, 친구들이 의견을 자유롭게 이야기하도록 분위기를 조성한다",YPSY5A03,문18-3,문18-3,문18-3,문19-3,문19-3,문19-3,문19-3
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],"그룹활동을 할 때, 활용할 수 있는 새로운 방법을 제시한다",YPSY5A04,문18-4,문18-4,문18-4,문19-4,문19-4,문19-4,문19-4
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],그룹에서 하고있는 활동이 의미있는 일이라는 것을 친구에게 이야기 한다,YPSY5A05,문18-5,문18-5,문18-5,문19-5,문19-5,문19-5,문19-5
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[집단촉진],"그룹활동을 할 때, 친구가 다양한 관점에서 생각할 수 있도록 도와준다",YPSY5A06,문18-6,문18-6,문18-6,문19-6,문19-6,문19-6,문19-6
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[팔로워십],"그룹활동을 할 때, 나의 역할에 최선을 다한다",YPSY5A07,문18-7,문18-7,문18-7,문19-7,문19-7,문19-7,문19-7
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[팔로워십],그룹의 리더가 아니더라도 맡은 일보다 많은 일을 하여 그룹활동에 도움이 되고자 한다,YPSY5A08,문18-8,문18-8,문18-8,문19-8,문19-8,문19-8,문19-8
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[팔로워십],내가 속한 그룹에서 가치 있는 사람이 되기위해 능력을 최대한 발휘한다,YPSY5A09,문18-9,문18-9,문18-9,문19-9,문19-9,문19-9,문19-9
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[갈등문제해결],그룹에서 발생한 문제와 관련된 지식이나 정보를 친구들과 공유한다,YPSY5A10,문18-10,문18-10,문18-10,문19-10,문19-10,문19-10,문19-10
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[갈등문제해결],그룹의 문제해결을 위한 구체적인 계획이나 내용을 친구들과 공유한다,YPSY5A11,문18-11,문18-11,문18-11,문19-11,문19-11,문19-11,문19-11
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[갈등문제해결],그룹에서 발생한 문제를 친구들과 자주 이야기 한다,YPSY5A12,문18-12,문18-12,문18-12,문19-12,문19-12,문19-12,문19-12
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[갈등문제해결],"그룹활동을 할 때, 중요한 사항이나 문제점이 생기면 친구들과 함께 해결한다",YPSY5A13,문18-13,문18-13,문18-13,문19-13,문19-13,문19-13,문19-13
,[개인발달],[사회/정서/역량발달],[협동의식],[협동심],[갈등문제해결],그룹에서 발생한 문제에 대해 잘잘못을 따지기 보다는 해결하려고 노력한다,YPSY5A14,문18-14,문18-14,문18-14,문19-14,문19-14,문19-14,문19-14
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,유능한,YPSY6A01,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,매력적인,YPSY6A02,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,영리한,YPSY6A03,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,속물의,YPSY6A04,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,확신에 찬,YPSY6A05,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,인습에 얽매이지 않는,YPSY6A06,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,자화자찬의,YPSY6A07,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,가식적인,YPSY6A08,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,유머감각이 있는,YPSY6A09,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,매사에 조심스러운,YPSY6A10,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,개인주의적인,YPSY6A11,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,평범한,YPSY6A12,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,격식을 차리지 않는,YPSY6A13,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,보수적인,YPSY6A14,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,통찰력이 있는,YPSY6A15,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,관습적인,YPSY6A16,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,지적인,YPSY6A17,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,불만에 찬,YPSY6A18,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,관심이 다양한,YPSY6A19,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,정직한,YPSY6A20,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,발명의 재능이 있는,YPSY6A21,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,관심의 폭이 좁은,YPSY6A22,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,독창적인,YPSY6A23,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,예의바른,YPSY6A24,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,심사숙고하는,YPSY6A25,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,진실한,YPSY6A26,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,"기지가 있는 (재치있는, 임기응변의)",YPSY6A27,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,순종하는,YPSY6A28,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,자신감이 넘치는,YPSY6A29,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,의심이 많은,YPSY6A30,문19,문19,문19,문20,문20,문20,문20
,[개인발달],[사회/정서/역량발달],[창의성],[창의적 성격],-,창의적 성격 점수,YPSY6Asc,,,,,,,
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 무엇을 하다가 다른 생각이 나면 집중하기가 어렵다,YPSY7A01,문20-1,문20-1,문20-1,문21-1,문21-1,문21-1,문21-1
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,"나는 문제를 해결하다가 어려움이 생겼을 때 크게 좌절하지 않으며, 다른 사람들보다 빨리 좌절에서 벗어난다",YPSY7A02,문20-2,문20-2,문20-2,문21-2,문21-2,문21-2,문21-2
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 어떤 문제에 잠깐 집중하다가 곧 흥미를 잃은 적이 있다,YPSY7A03,문20-3,문20-3,문20-3,문21-3,문21-3,문21-3,문21-3
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 노력가이다,YPSY7A04,문20-4,문20-4,문20-4,문21-4,문21-4,문21-4,문21-4
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 자주 목표를 세우지만 그것을 이루기 전에 다른 목표를 세우고는 한다,YPSY7A05,문20-5,문20-5,문20-5,문21-5,문21-5,문21-5,문21-5
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 무엇을 완성하는데 시간이 오래 걸리면 계속 열심히 하는 것이 어렵다,YPSY7A06,문20-6,문20-6,문20-6,문21-6,문21-6,문21-6,문21-6
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 시작하면 무조건 끝낸다,YPSY7A07,문20-7,문20-7,문20-7,문21-7,문21-7,문21-7,문21-7
,[개인발달],[사회/정서/역량발달],[끈기],[그릿(Grit)],-,나는 부지런하다,YPSY7A08,문20-8,문20-8,문20-8,문21-8,문21-8,문21-8,문21-8
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,담배 피우기,YDLQ1A01,문25-1,문26-1,문26-1,문27-1,문27-1,문27-1,문27-1
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,술 마시기,YDLQ1A02,문25-2,문26-2,문26-2,문27-2,문27-2,문27-2,문27-2
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,무단결석,YDLQ1A03,문25-3,문26-3,문26-3,문27-3,문27-3,문27-3,문27-3
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,가출,YDLQ1A04,문25-4,문26-4,문26-4,문27-4,문27-4,문27-4,문27-4
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 심하게 놀리거나 조롱하기,YDLQ1A05,문25-5,문26-5,문26-5,문27-5,문27-5,문27-5,문27-5
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 집단따돌림(왕따) 시키기,YDLQ1A06,문25-6,문26-6,문26-6,문27-6,문27-6,문27-6,문27-6
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,패싸움,YDLQ1A07,문25-7,문26-7,문26-7,문27-7,문27-7,문27-7,문27-7
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 심하게 때리기,YDLQ1A08,문25-8,문26-8,문26-8,문27-8,문27-8,문27-8,문27-8
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 협박하기,YDLQ1A09,문25-9,문26-9,문26-9,문27-9,문27-9,문27-9,문27-9
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 돈이나 물건 뺏기(삥뜯기),YDLQ1A10,문25-10,문26-10,문26-10,문27-10,문27-10,문27-10,문27-10
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,다른 사람 돈이나 물건 훔치기,YDLQ1A11,문25-11,문26-11,문26-11,문27-11,문27-11,문27-11,문27-11
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,성관계,YDLQ1A12,문25-12,문26-12,문26-12,문27-12,문27-12,문27-12,문27-12
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,성폭행이나 성희롱,YDLQ1A13,문25-13,문26-13,문26-13,문27-13,문27-13,문27-13,문27-13
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,돈을 걸고 도박하기,YDLQ1A14,문25-14,문26-14,문26-14,문27-14,문27-14,문27-14,문27-14
,[개인발달],[비행],[비행Ⅰ],[현실비행 경험 유무 및 빈도],-,심한 욕설과 폭언,YDLQ1A15,문25-15,문26-15,문26-15,문27-15,문27-15,문27-15,문27-15
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,누군가에게 욕이나 험한 말을 직접 보낸 적이 있다,YDLQ2A01,문26-1,문27-1,문27-1,문28-1,문28-1,문28-1,문28-1
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,누군가에 대한 욕이나 나쁜 소문을 다른 사람들에게 퍼뜨린 적이 있다,YDLQ2A02,문26-2,문27-2,문27-2,문28-2,문28-2,문28-2,문28-2
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,"상대방이 싫다는데 계속해서 말, 글, 그림 등을 보내 스토킹 한 적이 있다",YDLQ2A03,문26-3,문27-3,문27-3,문28-3,문28-3,문28-3,문28-3
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,"당사자가 원치 않는 사진, 엽사, 이미지, 동영상을 보내거나 몰래 다른 사람들에게 전달한 적이 있다",YDLQ2A04,문26-4,문27-4,문27-4,문28-4,문28-4,문28-4,문28-4
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,다른 사람 아이디를 도용해 가짜 계정을 만들거나 사이버상에서 그 사람인 것처럼 행동한 적이 있다,YDLQ2A05,문26-5,문27-5,문27-5,문28-5,문28-5,문28-5,문28-5
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,"누군가의 개인정보(이름, 나이, 학교, 전화번호 등)를 인터넷에 올리는 신상털기를 한 적이 있다",YDLQ2A06,문26-6,문27-6,문27-6,문28-6,문28-6,문28-6,문28-6
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,"게임머니, 게임아이템, 사이버머니, 돈을 뺏은 적이 있다",YDLQ2A07,문26-7,문27-7,문27-7,문28-7,문28-7,문28-7,문28-7
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,와이파이 셔틀이나 핫스팟 셔틀(데이터를 무료로 제공하게 시키는 것)을 시킨 적이 있다,YDLQ2A08,문26-8,문27-8,문27-8,문28-8,문28-8,문28-8,문28-8
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,"상대방이 원하지 않는 성적인 글이나 말, 야한 사진, 동영상 등을 보낸 적이 있다",YDLQ2A09,문26-9,문27-9,문27-9,문28-9,문28-9,문28-9,문28-9
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,인터넷 대화방에서 누군가를 퇴장하지 못하도록 하거나 싫다는데 반복적으로 초대한 적이 있다,YDLQ2A10,문26-10,문27-10,문27-10,문28-10,문28-10,문28-10,문28-10
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,일부러 시비를 걸어 상대방이 먼저 욕하게 하거나 성격에 문제있어 보이게 유도한 적이 있다,YDLQ2A11,문26-11,문27-11,문27-11,문28-11,문28-11,문28-11,문28-11
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,스마트폰 등을 이용해 상대방이 원하지 않는 행동을 시키거나 (담배)심부름을 시킨 적이 있다,YDLQ2A12,문26-12,문27-12,문27-12,문28-12,문28-12,문28-12,문28-12
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,누군가를 괴롭힐 목적으로 저격글을 올려 여러 사람이 볼 수 있게 한 적이 있다,YDLQ2A13,문26-13,문27-13,문27-13,문28-13,문28-13,문28-13,문28-13
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,사이버 상에서 누군가를 집중공격을 한 적이 있다,YDLQ2A14,문26-14,문27-14,문27-14,문28-14,문28-14,문28-14,문28-14
,[개인발달],[비행],[비행Ⅱ],[사이버비행 경험 유무 및 빈도],-,대화방에 일부러 상대방을 초대하지 않거나 댓글이나 말을 무시한 적이 있다,YDLQ2A15,문26-15,문27-15,문27-15,문28-15,문28-15,문28-15,문28-15
,[개인발달],[신체발달],[건강],[건강상태],-,건강상태 평가,YPHY1A00,문27,문28,문28,문29,문29,문29,문29
,[개인발달],[신체발달],[건강],[운동시간],-,지난 일주일 간 땀이 날 정도로 운동한 시간,YPHY1B00,문28,문29,문29,문30,문30,문30,문30
,[개인발달],[신체발달],[건강],[아침식사 횟수],-,지난 일주일 간 아침식사를 한 날,YPHY1C00,문29,문30,문30,문31,문31,문31,문31
,[개인발달],[신체발달],[신체],[키],-,키,YPHY2A00,문30,문31,문31,문32,문32,문32,문32
,[개인발달],[신체발달],[신체],[몸무게],-,몸무게,YPHY2B00,문30,문31,문31,문32,문32,문32,문32
,[개인발달],[신체발달],[신체],[몽정/생리],-,몽정/생리 시작 시기,YPHY2C00,,문32,문32,문33,문33,문33,문33
,[발달환경],[매체],[스마트폰],[사용 여부],-,스마트폰 사용 여부,YMDA1A00,문2,문2,문2,문2,문2,문2,문2
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,가족과의 통화,YMDA1B01,문2-1-1,문2-1-1,문2-1-1,문2-1-1,문2-1-1,문2-1-1,문2-1-1
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,가족과의 문자 메시지,YMDA1B02,문2-1-2,문2-1-2,문2-1-2,문2-1-2,문2-1-2,문2-1-2,문2-1-2
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,친구와의 통화,YMDA1B03,문2-1-3,문2-1-3,문2-1-3,문2-1-3,문2-1-3,문2-1-3,문2-1-3
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,친구와의 문자 메시지,YMDA1B04,문2-1-4,문2-1-4,문2-1-4,문2-1-4,문2-1-4,문2-1-4,문2-1-4
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,SNS 이용,YMDA1B05,문2-1-5,문2-1-5,문2-1-5,문2-1-5,문2-1-5,문2-1-5,문2-1-5
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,게임,YMDA1B06,문2-1-6,문2-1-6,문2-1-6,문2-1-6,문2-1-6,문2-1-6,문2-1-6
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,사진/동영상 촬영,YMDA1B07,문2-1-7,문2-1-7,문2-1-7,문2-1-7,문2-1-7,문2-1-7,문2-1-7
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,TV 및 동영상 시청,YMDA1B08,문2-1-8,문2-1-8,문2-1-8,문2-1-8,문2-1-8,문2-1-8,문2-1-8
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,음악 감상,YMDA1B09,문2-1-9,문2-1-9,문2-1-9,문2-1-9,문2-1-9,문2-1-9,문2-1-9
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,정보 검색,YMDA1B10,문2-1-10,문2-1-10,문2-1-10,문2-1-10,문2-1-10,문2-1-10,문2-1-10
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,문서 보기,YMDA1B11,문2-1-11,문2-1-11,문2-1-11,문2-1-11,문2-1-11,문2-1-11,문2-1-11
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,학업 또는 업무 관련,YMDA1B12,,문2-1-12,문2-1-12,문2-1-12,문2-1-12,문2-1-12,문2-1-12
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,기타,YMDA1B13,문2-1-12,문2-1-13,문2-1-13,문2-1-13,문2-1-13,문2-1-13,문2-1-13
,[발달환경],[매체],[스마트폰],[사용 목적별 빈도],-,기타 (구체적으로),YMDA1B13_T,문2-1-12_T,문2-1-13_T,문2-1-13_T,문2-1-13_T,문2-1-13_T,문2-1-13_T,문2-1-13_T
,[발달환경],[매체],[스마트폰],[의존도],[일상생활 장애],스마트폰의 지나친 사용으로 학교성적이 떨어진다,YMDA1C01,문2-2-1,문2-2-1,문2-2-1,문2-2-1,문2-2-1,문2-2-1,문2-2-1
,[발달환경],[매체],[스마트폰],[의존도],[일상생활 장애],수시로 스마트폰을 사용하다가 지적을 받은 적이 있다,YMDA1C02,문2-2-2,문2-2-2,문2-2-2,문2-2-2,문2-2-2,문2-2-2,문2-2-2
,[발달환경],[매체],[스마트폰],[의존도],[일상생활 장애],스마트폰을 너무 자주 또는 오래한다고 가족이나 친구들로부터 불평을 들은 적이 있다,YMDA1C03,문2-2-3,문2-2-3,문2-2-3,문2-2-3,문2-2-3,문2-2-3,문2-2-3
,[발달환경],[매체],[스마트폰],[의존도],[일상생활 장애],스마트폰을 사용하느라 지금 하고 있는 일(공부)에 집중이 안 된 적이 있다,YMDA1C04,문2-2-4,문2-2-4,문2-2-4,문2-2-4,문2-2-4,문2-2-4,문2-2-4
,[발달환경],[매체],[스마트폰],[의존도],[일상생활 장애],스마트폰 사용이 지금 하고 있는 일(공부)에 방해가 되지 않는다,YMDA1C05,문2-2-5,문2-2-5,문2-2-5,문2-2-5,문2-2-5,문2-2-5,문2-2-5
,[발달환경],[매체],[스마트폰],[의존도],[가상세계 지향성],스마트폰을 사용하지 못하면 온 세상을 잃은 것 같은 생각이 든다,YMDA1C06,문2-2-6,문2-2-6,문2-2-6,문2-2-6,문2-2-6,문2-2-6,문2-2-6
,[발달환경],[매체],[스마트폰],[의존도],[가상세계 지향성],가족이나 친구들과 함께 있는 것보다 스마트폰을 사용하고 있는 것이 더 즐겁다,YMDA1C07,문2-2-7,문2-2-7,문2-2-7,문2-2-7,문2-2-7,문2-2-7,문2-2-7
,[발달환경],[매체],[스마트폰],[의존도],[금단],스마트폰을 사용할 수 없게 된다면 견디기 힘들 것이다,YMDA1C08,문2-2-8,문2-2-8,문2-2-8,문2-2-8,문2-2-8,문2-2-8,문2-2-8
,[발달환경],[매체],[스마트폰],[의존도],[금단],스마트폰이 없으면 안절부절 못하고 초조해진다,YMDA1C09,문2-2-9,문2-2-9,문2-2-9,문2-2-9,문2-2-9,문2-2-9,문2-2-9
,[발달환경],[매체],[스마트폰],[의존도],[금단],스마트폰이 없어도 불안하지 않다,YMDA1C10,문2-2-10,문2-2-10,문2-2-10,문2-2-10,문2-2-10,문2-2-10,문2-2-10
,[발달환경],[매체],[스마트폰],[의존도],[금단],"스마트폰이 옆에 없으면, 하루 종일 일(공부)이 손에 안 잡힌다",YMDA1C11,문2-2-11,문2-2-11,문2-2-11,문2-2-11,문2-2-11,문2-2-11,문2-2-11
,[발달환경],[매체],[스마트폰],[의존도],[내성],스마트폰 사용시간을 줄이려고 해보았지만 실패한다,YMDA1C12,문2-2-12,문2-2-12,문2-2-12,문2-2-12,문2-2-12,문2-2-12,문2-2-12
,[발달환경],[매체],[스마트폰],[의존도],[내성],스마트폰을 사용할 때 그만해야지 라고 생각은 하면서도 계속한다,YMDA1C13,문2-2-13,문2-2-13,문2-2-13,문2-2-13,문2-2-13,문2-2-13,문2-2-13
,[발달환경],[매체],[스마트폰],[의존도],[내성],스마트폰 사용에 많은 시간을 보내는 것이 습관화되었다,YMDA1C14,문2-2-14,문2-2-14,문2-2-14,문2-2-14,문2-2-14,문2-2-14,문2-2-14
